status,duration_months,credit_history,purpose,amount_dm,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk,age_group
no_checking_account,12,all_repaid_at_bank,used_car,2246,unknown_or_none,7_plus_years,3,male_married_or_widowed,none,3,car_or_other,60,none,rent,2,skilled_employee_or_official,2,no,no,bad,50_plus
no_checking_account,13,all_repaid_at_bank,retraining,1797,unknown_or_none,under_1_year,3,male_married_or_widowed,none,1,car_or_other,28,bank,rent,2,resident_unskilled,2,no,no,good,25_34
no_checking_account,20,all_repaid_at_bank,used_car,4272,unknown_or_none,7_plus_years,1,female_non_single_or_male_single,none,4,car_or_other,24,none,rent,2,skilled_employee_or_official,2,no,no,good,under_25
no_checking_account,24,all_repaid_at_bank,new_car,2957,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,car_or_other,63,none,rent,2,skilled_employee_or_official,2,yes,no,good,50_plus
no_checking_account,36,all_repaid_at_bank,used_car,2348,unknown_or_none,1_to_4_years,3,female_single,none,2,car_or_other,46,none,rent,2,skilled_employee_or_official,2,yes,no,good,35_49
0_to_200_dm,42,past_delay,retraining,6289,unknown_or_none,under_1_year,2,male_divorced_or_separated,none,1,car_or_other,33,none,rent,2,skilled_employee_or_official,2,no,no,good,25_34
no_checking_account,24,all_repaid_at_bank,new_car,6419,unknown_or_none,7_plus_years,2,female_non_single_or_male_single,none,4,real_estate,44,none,own,2,manager_or_self_employed,1,yes,no,good,35_49
no_checking_account,48,all_repaid_at_bank,new_car,6143,unknown_or_none,7_plus_years,4,female_non_single_or_male_single,none,4,real_estate,58,stores,own,2,resident_unskilled,2,no,no,bad,50_plus
200_plus_dm,24,all_repaid_at_bank,repairs,1597,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,real_estate,54,none,own,2,skilled_employee_or_official,1,no,no,good,50_plus
no_checking_account,36,no_or_repaid_credits,business,15857,unknown_or_none,unemployed,2,male_divorced_or_separated,co_applicant,3,savings_or_life_insurance,43,none,rent,1,manager_or_self_employed,2,no,no,good,35_49
200_plus_dm,24,all_repaid_at_bank,furniture_equipment,2223,below_100_dm,7_plus_years,4,male_married_or_widowed,none,4,car_or_other,52,bank,rent,2,skilled_employee_or_official,2,no,no,good,50_plus
200_plus_dm,48,repaid_to_date,furniture_equipment,7238,1000_plus_dm,7_plus_years,3,male_married_or_widowed,none,3,savings_or_life_insurance,32,bank,rent,2,skilled_employee_or_official,1,no,no,good,25_34
below_0_dm,30,repaid_to_date,retraining,2503,below_100_dm,7_plus_years,4,male_married_or_widowed,none,2,car_or_other,41,stores,rent,2,skilled_employee_or_official,2,no,no,good,35_49
below_0_dm,18,no_or_repaid_credits,retraining,2622,below_100_dm,1_to_4_years,4,male_married_or_widowed,none,4,savings_or_life_insurance,34,none,rent,1,skilled_employee_or_official,2,no,no,good,25_34
below_0_dm,24,no_or_repaid_credits,used_car,4351,1000_plus_dm,1_to_4_years,1,female_non_single_or_male_single,none,4,car_or_other,48,none,rent,1,resident_unskilled,2,yes,no,good,35_49
below_0_dm,6,no_or_repaid_credits,furniture_equipment,368,1000_plus_dm,7_plus_years,4,male_married_or_widowed,none,4,car_or_other,38,none,rent,1,skilled_employee_or_official,2,no,no,good,35_49
below_0_dm,12,no_or_repaid_credits,vacation,754,1000_plus_dm,7_plus_years,4,male_married_or_widowed,none,4,car_or_other,38,none,rent,2,skilled_employee_or_official,2,no,no,good,35_49
200_plus_dm,24,all_repaid_at_bank,furniture_equipment,2424,1000_plus_dm,7_plus_years,4,male_married_or_widowed,none,4,car_or_other,53,none,rent,2,skilled_employee_or_official,2,no,no,good,50_plus
below_0_dm,48,repaid_to_date,retraining,6681,1000_plus_dm,1_to_4_years,4,male_married_or_widowed,none,4,real_estate,38,none,own,1,skilled_employee_or_official,1,yes,no,good,35_49
below_0_dm,18,repaid_to_date,retraining,2427,1000_plus_dm,7_plus_years,4,male_married_or_widowed,none,2,car_or_other,42,none,rent,2,skilled_employee_or_official,2,no,no,good,35_49
below_0_dm,24,all_repaid_at_bank,furniture_equipment,1216,below_100_dm,under_1_year,4,male_married_or_widowed,none,4,real_estate,38,bank,rent,2,skilled_employee_or_official,1,no,no,bad,35_49
below_0_dm,6,no_or_repaid_credits,furniture_equipment,753,unknown_or_none,1_to_4_years,2,female_non_single_or_male_single,guarantor,3,unknown_or_none,64,none,rent,1,skilled_employee_or_official,2,no,no,good,50_plus
below_0_dm,7,no_or_repaid_credits,furniture_equipment,2576,unknown_or_none,1_to_4_years,2,male_married_or_widowed,guarantor,2,unknown_or_none,35,none,rent,1,skilled_employee_or_official,2,no,yes,good,35_49
below_0_dm,6,no_or_repaid_credits,furniture_equipment,590,unknown_or_none,under_1_year,3,female_single,none,3,unknown_or_none,26,none,rent,1,resident_unskilled,2,no,yes,good,25_34
below_0_dm,8,no_or_repaid_credits,furniture_equipment,1414,unknown_or_none,1_to_4_years,4,male_married_or_widowed,guarantor,2,unknown_or_none,33,none,rent,1,skilled_employee_or_official,2,no,yes,good,25_34
below_0_dm,12,no_or_repaid_credits,furniture_equipment,1103,unknown_or_none,4_to_7_years,4,male_married_or_widowed,guarantor,3,unknown_or_none,29,none,rent,2,skilled_employee_or_official,2,no,no,good,25_34
below_0_dm,12,repaid_to_date,furniture_equipment,585,unknown_or_none,1_to_4_years,4,female_single,co_applicant,4,unknown_or_none,20,none,free,2,skilled_employee_or_official,2,no,no,good,under_25
below_0_dm,6,no_or_repaid_credits,furniture_equipment,1068,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,savings_or_life_insurance,28,none,rent,1,skilled_employee_or_official,1,no,no,good,25_34
no_checking_account,8,all_repaid_at_bank,other,713,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,unknown_or_none,47,none,rent,2,resident_unskilled,2,no,no,good,35_49
below_0_dm,12,no_or_repaid_credits,furniture_equipment,1092,unknown_or_none,1_to_4_years,4,female_non_single_or_male_single,guarantor,4,unknown_or_none,49,none,rent,2,skilled_employee_or_official,2,yes,no,good,35_49
below_0_dm,7,no_or_repaid_credits,furniture_equipment,2329,unknown_or_none,under_1_year,1,female_non_single_or_male_single,guarantor,1,unknown_or_none,45,none,rent,1,skilled_employee_or_official,2,no,no,good,35_49
below_0_dm,13,all_repaid_at_bank,furniture_equipment,882,unknown_or_none,under_1_year,4,male_married_or_widowed,guarantor,4,unknown_or_none,23,none,rent,2,skilled_employee_or_official,2,no,no,good,under_25
below_0_dm,18,no_or_repaid_credits,furniture_equipment,866,unknown_or_none,1_to_4_years,4,female_single,guarantor,2,unknown_or_none,25,none,rent,1,resident_unskilled,2,no,no,good,25_34
below_0_dm,7,no_or_repaid_credits,furniture_equipment,2415,unknown_or_none,1_to_4_years,3,male_married_or_widowed,guarantor,2,unknown_or_none,34,none,rent,1,skilled_employee_or_official,2,no,no,good,25_34
below_0_dm,13,no_or_repaid_credits,furniture_equipment,2101,unknown_or_none,under_1_year,2,female_non_single_or_male_single,guarantor,4,car_or_other,23,none,rent,1,resident_unskilled,2,no,no,good,under_25
below_0_dm,18,no_or_repaid_credits,furniture_equipment,1301,unknown_or_none,7_plus_years,4,female_single,guarantor,2,unknown_or_none,32,none,rent,1,resident_unskilled,2,no,no,good,25_34
below_0_dm,18,no_or_repaid_credits,furniture_equipment,1113,unknown_or_none,1_to_4_years,4,female_non_single_or_male_single,guarantor,4,unknown_or_none,26,none,rent,1,resident_unskilled,1,no,no,good,25_34
below_0_dm,8,no_or_repaid_credits,furniture_equipment,760,unknown_or_none,4_to_7_years,4,female_non_single_or_male_single,guarantor,2,unknown_or_none,44,none,rent,1,resident_unskilled,2,no,no,good,35_49
below_0_dm,12,no_or_repaid_credits,furniture_equipment,625,unknown_or_none,under_1_year,4,female_single,guarantor,1,unknown_or_none,26,bank,rent,1,resident_unskilled,2,no,no,good,25_34
0_to_200_dm,6,all_repaid_at_bank,other,1323,below_100_dm,7_plus_years,2,male_divorced_or_separated,none,4,savings_or_life_insurance,28,none,rent,2,skilled_employee_or_official,1,yes,no,good,25_34
no_checking_account,9,all_repaid_at_bank,furniture_equipment,1138,unknown_or_none,1_to_4_years,4,male_married_or_widowed,none,4,unknown_or_none,25,none,rent,2,resident_unskilled,2,no,no,good,25_34
below_0_dm,18,all_repaid_at_bank,furniture_equipment,1795,unknown_or_none,7_plus_years,3,female_non_single_or_male_single,guarantor,4,unknown_or_none,48,bank,free,2,resident_unskilled,2,yes,no,good,35_49
below_0_dm,15,all_repaid_at_bank,furniture_equipment,2728,1000_plus_dm,4_to_7_years,4,male_married_or_widowed,guarantor,2,unknown_or_none,35,bank,rent,3,skilled_employee_or_official,2,yes,no,good,35_49
below_0_dm,6,no_or_repaid_credits,furniture_equipment,484,unknown_or_none,4_to_7_years,3,female_single,guarantor,3,unknown_or_none,28,bank,rent,1,resident_unskilled,2,no,no,good,25_34
below_0_dm,10,critical_or_other_credits,furniture_equipment,1048,unknown_or_none,1_to_4_years,4,male_married_or_widowed,none,4,unknown_or_none,23,stores,rent,1,resident_unskilled,2,no,no,good,under_25
below_0_dm,12,no_or_repaid_credits,furniture_equipment,1155,unknown_or_none,7_plus_years,3,female_single,guarantor,3,unknown_or_none,40,bank,rent,2,resident_unskilled,2,no,no,good,35_49
below_0_dm,20,repaid_to_date,new_car,7057,1000_plus_dm,4_to_7_years,3,male_married_or_widowed,none,4,car_or_other,36,bank,free,2,manager_or_self_employed,1,yes,no,good,35_49
below_0_dm,15,all_repaid_at_bank,furniture_equipment,1537,1000_plus_dm,7_plus_years,4,male_married_or_widowed,guarantor,4,unknown_or_none,50,none,rent,2,skilled_employee_or_official,2,yes,no,good,50_plus
no_checking_account,12,no_or_repaid_credits,furniture_equipment,2214,unknown_or_none,1_to_4_years,4,male_married_or_widowed,none,3,car_or_other,24,none,rent,1,resident_unskilled,2,no,no,good,under_25
200_plus_dm,24,all_repaid_at_bank,used_car,1585,unknown_or_none,4_to_7_years,4,male_married_or_widowed,none,3,car_or_other,40,none,rent,2,skilled_employee_or_official,2,no,no,good,35_49
below_0_dm,10,no_or_repaid_credits,used_car,1521,unknown_or_none,1_to_4_years,4,male_divorced_or_separated,none,2,savings_or_life_insurance,31,none,rent,1,resident_unskilled,2,no,no,good,25_34
below_0_dm,36,critical_or_other_credits,radio_television,3990,1000_plus_dm,under_1_year,3,female_non_single_or_male_single,none,2,real_estate,29,bank,rent,1,unemployed_or_nonresident_unskilled,2,no,no,good,25_34
0_to_200_dm,18,no_or_repaid_credits,used_car,3049,unknown_or_none,under_1_year,1,female_non_single_or_male_single,none,1,car_or_other,45,stores,rent,1,resident_unskilled,2,no,no,good,35_49
no_checking_account,24,no_or_repaid_credits,furniture_equipment,1282,below_100_dm,1_to_4_years,4,female_non_single_or_male_single,none,2,savings_or_life_insurance,32,none,rent,1,resident_unskilled,2,no,no,bad,25_34
200_plus_dm,60,no_or_repaid_credits,furniture_equipment,10144,below_100_dm,4_to_7_years,2,female_non_single_or_male_single,none,4,unknown_or_none,21,none,rent,1,skilled_employee_or_official,2,yes,no,good,under_25
no_checking_account,12,no_or_repaid_credits,other,1168,unknown_or_none,1_to_4_years,4,female_single,none,3,unknown_or_none,27,none,rent,1,resident_unskilled,2,no,no,good,25_34
below_0_dm,6,no_or_repaid_credits,domestic_appliances,454,unknown_or_none,under_1_year,3,female_single,none,1,car_or_other,22,none,rent,1,resident_unskilled,2,no,no,good,under_25
200_plus_dm,15,repaid_to_date,new_car,3594,unknown_or_none,under_1_year,1,female_non_single_or_male_single,none,2,car_or_other,46,none,rent,2,resident_unskilled,2,no,no,good,35_49
200_plus_dm,12,no_or_repaid_credits,used_car,1768,unknown_or_none,1_to_4_years,3,male_married_or_widowed,none,2,unknown_or_none,24,none,free,1,resident_unskilled,2,no,no,good,under_25
200_plus_dm,60,repaid_to_date,furniture_equipment,15653,unknown_or_none,4_to_7_years,2,male_married_or_widowed,none,4,savings_or_life_insurance,21,none,rent,2,skilled_employee_or_official,2,yes,no,good,under_25
0_to_200_dm,12,repaid_to_date,other,2247,unknown_or_none,1_to_4_years,2,female_non_single_or_male_single,none,2,savings_or_life_insurance,36,stores,rent,2,skilled_employee_or_official,2,yes,no,good,35_49
200_plus_dm,24,no_or_repaid_credits,furniture_equipment,1413,unknown_or_none,1_to_4_years,4,female_single,none,2,car_or_other,28,none,rent,1,skilled_employee_or_official,2,no,no,good,25_34
below_0_dm,45,all_repaid_at_bank,new_car,4576,below_100_dm,unemployed,3,male_married_or_widowed,none,4,savings_or_life_insurance,27,none,rent,1,skilled_employee_or_official,2,no,no,good,25_34
no_checking_account,24,all_repaid_at_bank,furniture_equipment,1231,500_to_1000_dm,7_plus_years,4,female_non_single_or_male_single,none,4,car_or_other,57,none,free,2,manager_or_self_employed,2,yes,no,good,50_plus
no_checking_account,36,no_or_repaid_credits,new_car,8335,1000_plus_dm,7_plus_years,3,male_married_or_widowed,none,4,real_estate,47,none,own,1,skilled_employee_or_official,2,no,no,bad,35_49
below_0_dm,36,all_repaid_at_bank,new_car,5800,unknown_or_none,1_to_4_years,3,male_married_or_widowed,none,4,savings_or_life_insurance,34,none,rent,2,skilled_employee_or_official,2,yes,no,good,25_34
no_checking_account,18,repaid_to_date,repairs,8471,1000_plus_dm,1_to_4_years,1,female_non_single_or_male_single,none,2,savings_or_life_insurance,23,none,free,2,skilled_employee_or_official,2,yes,no,good,under_25
no_checking_account,30,no_or_repaid_credits,used_car,3622,500_to_1000_dm,7_plus_years,4,female_non_single_or_male_single,none,4,car_or_other,57,none,free,2,skilled_employee_or_official,2,yes,no,good,50_plus
no_checking_account,6,all_repaid_at_bank,furniture_equipment,1169,1000_plus_dm,7_plus_years,4,male_married_or_widowed,none,4,unknown_or_none,67,none,rent,2,skilled_employee_or_official,2,yes,no,good,50_plus
200_plus_dm,15,no_or_repaid_credits,radio_television,1262,100_to_500_dm,4_to_7_years,4,male_married_or_widowed,none,3,car_or_other,36,none,rent,2,skilled_employee_or_official,2,yes,no,good,35_49
0_to_200_dm,24,all_repaid_at_bank,used_car,3617,1000_plus_dm,7_plus_years,4,male_married_or_widowed,co_applicant,4,real_estate,20,none,free,2,skilled_employee_or_official,2,no,no,good,under_25
below_0_dm,30,all_repaid_at_bank,other,2181,1000_plus_dm,7_plus_years,4,male_married_or_widowed,none,4,unknown_or_none,36,none,rent,2,skilled_employee_or_official,2,no,no,good,35_49
no_checking_account,48,critical_or_other_credits,retraining,7685,unknown_or_none,4_to_7_years,2,female_non_single_or_male_single,guarantor,4,savings_or_life_insurance,37,none,free,1,skilled_employee_or_official,2,no,no,bad,35_49
200_plus_dm,48,all_repaid_at_bank,repairs,6110,unknown_or_none,1_to_4_years,1,male_married_or_widowed,none,3,real_estate,31,bank,own,1,skilled_employee_or_official,2,yes,no,good,25_34
200_plus_dm,24,no_or_repaid_credits,other,3757,unknown_or_none,7_plus_years,4,female_non_single_or_male_single,co_applicant,4,real_estate,62,none,own,1,skilled_employee_or_official,2,yes,no,good,50_plus
no_checking_account,42,all_repaid_at_bank,domestic_appliances,3394,unknown_or_none,unemployed,4,male_married_or_widowed,co_applicant,4,savings_or_life_insurance,65,none,rent,2,unemployed_or_nonresident_unskilled,2,no,no,good,50_plus
200_plus_dm,36,all_repaid_at_bank,retraining,6304,1000_plus_dm,7_plus_years,4,male_married_or_widowed,none,4,unknown_or_none,36,none,rent,2,skilled_employee_or_official,2,no,no,good,35_49
200_plus_dm,9,all_repaid_at_bank,repairs,1244,1000_plus_dm,7_plus_years,4,female_non_single_or_male_single,none,4,car_or_other,41,none,free,2,resident_unskilled,2,no,no,good,35_49
200_plus_dm,6,no_or_repaid_credits,other,3518,unknown_or_none,1_to_4_years,2,male_married_or_widowed,guarantor,3,car_or_other,26,none,free,1,skilled_employee_or_official,2,no,no,good,25_34
200_plus_dm,36,past_delay,domestic_appliances,2613,unknown_or_none,1_to_4_years,4,male_married_or_widowed,none,2,savings_or_life_insurance,27,none,rent,2,skilled_employee_or_official,2,no,no,good,25_34
no_checking_account,48,no_or_repaid_credits,repairs,7476,unknown_or_none,4_to_7_years,4,male_married_or_widowed,none,1,real_estate,50,none,own,1,manager_or_self_employed,2,yes,no,good,50_plus
200_plus_dm,24,no_or_repaid_credits,retraining,4591,500_to_1000_dm,1_to_4_years,2,male_married_or_widowed,none,3,car_or_other,54,none,rent,3,manager_or_self_employed,2,yes,no,bad,50_plus
below_0_dm,18,no_or_repaid_credits,used_car,1924,1000_plus_dm,under_1_year,4,female_non_single_or_male_single,none,3,unknown_or_none,27,none,free,1,skilled_employee_or_official,2,no,no,bad,25_34
below_0_dm,72,no_or_repaid_credits,furniture_equipment,5595,below_100_dm,1_to_4_years,2,female_single,none,2,savings_or_life_insurance,24,none,rent,1,skilled_employee_or_official,2,no,no,bad,under_25
below_0_dm,48,repaid_to_date,repairs,6224,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,real_estate,50,none,own,1,skilled_employee_or_official,2,no,no,bad,50_plus
0_to_200_dm,15,no_or_repaid_credits,repairs,1905,unknown_or_none,7_plus_years,4,male_married_or_widowed,none,4,savings_or_life_insurance,40,none,free,1,manager_or_self_employed,2,yes,no,good,35_49
200_plus_dm,21,repaid_to_date,new_car,2993,unknown_or_none,1_to_4_years,3,male_married_or_widowed,none,2,unknown_or_none,28,stores,rent,2,resident_unskilled,2,no,no,good,25_34
200_plus_dm,36,repaid_to_date,new_car,8947,1000_plus_dm,4_to_7_years,3,male_married_or_widowed,none,2,savings_or_life_insurance,31,stores,rent,1,manager_or_self_employed,1,yes,no,good,25_34
no_checking_account,24,no_or_repaid_credits,used_car,4020,unknown_or_none,1_to_4_years,2,male_married_or_widowed,none,2,savings_or_life_insurance,27,stores,rent,1,skilled_employee_or_official,2,no,no,good,25_34
below_0_dm,18,no_or_repaid_credits,new_car,2779,unknown_or_none,1_to_4_years,1,female_single,none,3,savings_or_life_insurance,21,none,free,1,skilled_employee_or_official,2,yes,no,good,under_25
